Ticker,Name,Exchange
JPYMRO=X,JPY/MRO,CCY
OMRAUD=X,OMR/AUD,CCY
EURGIP=X,EUR/GIP,CCY
CHFJMD=X,CHF/JMD,CCY
TWDCNY=X,TWD/CNY,CCY
HU22.EX,STURM USA 20BN 12,EUX
JPYXAF=X,JPY/XAF,CCY
PGKCHF=X,PGK/CHF,CCY
AUDAV.SW,DAVON GEHAND,EBS
MYRGBP=X,MYR/GBP,CCY
MADCAD=X,MAD/CAD,CCY
EURAOA=X,EUR/AOA,CCY
TRYRUB=X,TRY/RUB,CCY
MVR=X,USD/MVR,CCY
JPYPGK=X,JPY/PGK,CCY
TWDMUR=X,TWD/MUR,CCY
EUR-AMD.F,EUR/AMD,FRA
ILSEUR=X,ILS/EUR,CCY
GYD=X,USD/GYD,CCY
BDTCHF=X,BDT/CHF,CCY
19752549.SW,GOLD 999.9/1000    ,EBS
CADKWD=X,CAD/KWD,CCY
ISKILS=X,ISK/ILS,CCY
MOPSGD=X,MOP/SGD,CCY
SGDPLN=X,SGD/PLN,CCY
TWDCAD=X,TWD/CAD,CCY
SRDUSD=X,SRD/USD,CCY
ILSCZK=X,ILS/CZK,CCY
SEKNOK=X,SEK/NOK,CCY
AUDBMD=X,AUD/BMD,CCY
JODSAR=X,JOD/SAR,CCY
LVLJOD=X,LVL/JOD,CCY
GHSDKK=X,GHS/DKK,CCY
LKRINR=X,LKR/INR,CCY
TNDNOK=X,TND/NOK,CCY
RUBMAD=X,RUB/MAD,CCY
AUDKYD=X,AUD/KYD,CCY
KRWHUF=X,KRW/HUF,CCY
INRBRL=X,INR/BRL,CCY
CADVUV=X,CAD/VUV,CCY
CLPPYG=X,CLP/PYG,CCY
MOPHKD=X,MOP/HKD,CCY
EURPHP=X,EUR/PHP,CCY
SHPUSD=X,SHP/USD,CCY
NZDNOK=X,NZD/NOK,CCY
JPYIQD=X,JPY/IQD,CCY
CADIRR=X,CAD/IRR,CCY
LYDMAD=X,LYD/MAD,CCY
CLFJPY=X,CLF/JPY,CCY
ARSBRL=X,ARS/BRL,CCY
HG22.EX,STURM GOLF 20BN 12,EUX
THBKES=X,THB/KES,CCY
PLNCOP=X,PLN/COP,CCY
XPFGBP=X,XPF/GBP,CCY
LYD=X,USD/LYD,CCY
IACWE.PA,SPDR ACWE VLI,PAR
BOBUYU=X,BOB/UYU,CCY
BTN=X,USD/BTN,CCY
ILSBRL=X,ILS/BRL,CCY
HU53.EX,HURRICANE FUTURES,EUX
EUR-AED.F,EUR/AED,FRA
EOSF.F,EUR/CHF FIXING,FRA
THBLVL=X,THB/LVL,CCY
PLNNZD=X,PLN/NZD,CCY
HG23.EX,HURRICANE FUTURES,EUX
AUDKWD=X,AUD/KWD,CCY
JPYANG=X,JPY/ANG,CCY
CADILS=X,CAD/ILS,CCY
THBNZD=X,THB/NZD,CCY
CADLTL=X,CAD/LTL,CCY
BOBEUR=X,BOB/EUR,CCY
JPYEUR=X,JPY/EUR,CCY
CHFPEN=X,CHF/PEN,CCY
KESEGP=X,KES/EGP,CCY
RUBSGD=X,RUB/SGD,CCY
HRKGBP=X,HRK/GBP,CCY
DKKILS=X,DKK/ILS,CCY
ILSIDR=X,ILS/IDR,CCY
EURXPF=X,EUR/XPF,CCY
ARSPEN=X,ARS/PEN,CCY
ISKTRY=X,ISK/TRY,CCY
KESTWD=X,KES/TWD,CCY
MYREUR=X,MYR/EUR,CCY
CHFGYD=X,CHF/GYD,CCY
BTNEUR=X,BTN/EUR,CCY
NOKPLN=X,NOK/PLN FIXING,CCY
TNDCHF=X,TND/CHF,CCY
19753564.SW,SILBER 999.9/1000  ,EBS
CHFZMK=X,CHF/ZMK,CCY
TWDHKD=X,TWD/HKD,CCY
MXNLTL=X,MXN/LTL,CCY
LTLAED=X,LTL/AED,CCY
SBD=X,USD/SBD,CCY
OMRINR=X,OMR/INR,CCY
MVREUR=X,MVR/EUR,CCY
CADMRO=X,CAD/MRO,CCY
IEPCHF=X,IEP/CHF,CCY
EURSOS=X,EUR/SOS,CCY
EURWST=X,EUR/WST,CCY
VUVSAR=X,VUV/SAR,CCY
THBKWD=X,THB/KWD,CCY
EUR-HKD.F,EUR/HKD,FRA
XCDDKK=X,XCD/DKK,CCY
JPYTMT=X,JPY/TMT,CCY
CNYSAR=X,CNY/SAR,CCY
EURRON=X,EUR/RON,CCY
DKKUAH=X,DKK/UAH,CCY
INRZAR=X,INR/ZAR,CCY
BHDHKD=X,BHD/HKD ,CCY
OMRLVL=X,OMR/LVL,CCY
CADAOA=X,CAD/AOA,CCY
KESPHP=X,KES/PHP,CCY
EUR-BOB.F,EUR/BOB,FRA
DJFUSD=X,DJF/USD,CCY
ILS=X,USD/ILS,CCY
AUDSGD=X,AUD/SGD,CCY
KRWMXN=X,KRW/MXN,CCY
DKKLVL=X,DKK/LVL FIXING,CCY
JPYBAM=X,JPY/BAM,CCY
JPYUYU=X,JPY/UYU,CCY
HUFMUR=X,HUF/MUR,CCY
EURCHF=X,EUR/CHF,CCY
EUR-HRK.F,EUR/HRK,FRA
19753442.SW,SILBER 999/1000,EBS
HRK=X,USD/HRK,CCY
SGDZAR=X,SGD/ZAR,CCY
HU23.EX,HURRICANE FUTURES,EUX
HKDZWL=X,HKD/ZWL,CCY
MURTHB=X,MUR/THB,CCY
ZARCLP=X,ZAR/CLP FIXING,CCY
CHFMNT=X,CHF/MNT,CCY
CHFTND=X,CHF/TND,CCY
BHDAED=X,BHD/AED,CCY
TWDSGD=X,TWD/SGD,CCY
CZKAED=X,CZK/AED,CCY
TRYCLP=X,TRY/CLP FIXING,CCY
EURIDR=X,EUR/IDR,CCY
GBPERN=X,GBP/ERN,CCY
THBCOP=X,THB/COP,CCY
BSDEUR=X,BSD/EUR,CCY
MYRTRY=X,MYR/TRY,CCY
AUDCLP=X,AUD/CLP,CCY
QARAUD=X,QAR/AUD,CCY
LTLCZK=X,LTL/CZK FIXING,CCY
CNYINR=X,CNY/INR,CCY
CADPLN=X,CAD/PLN,CCY
EURLKR=X,EUR/LKR,CCY
EURMAD=X,EUR/MAD,CCY
KGSGBP=X,KGS/GBP,CCY
HU43.EX,HURRICANE FUTURES,EUX
19666223.SW,SILVER COINS 1 KG,EBS
GHSUSD=X,GHS/USD,CCY
THBRUB=X,THB/RUB,CCY
MADNOK=X,MAD/NOK,CCY
INRLKR=X,INR/LKR,CCY
EURCNY=X,EUR/CNY,CCY
JPYNOK=X,JPY/NOK,CCY
GBPEGP=X,GBP/EGP,CCY
VUVZAR=X,VUV/ZAR,CCY
BRLXDR=X,BRL/XDR,CCY
BHDSGD=X,BHD/SGD,CCY
NPR=X,USD/NPR,CCY
EGPOMR=X,EGP/OMR,CCY
LTLHRK=X,LTL/HRK,CCY
MDLGBP=X,MDL/GBP,CCY
PABCAD=X,PAB/CAD,CCY
HKDCAD=X,HKD/CAD,CCY
EUR-NZD.F,EUR/NZD,FRA
MYRSGD=X,MYR/SGD,CCY
VUVBMD=X,VUV/BMD,CCY
JPYSYP=X,JPY/SYP,CCY
CLP=X,USD/CLP,CCY
EURTND=X,EUR/TND,CCY
KRWDKK=X,KRW/DKK,CCY
DJF=X,USD/DJF,CCY
LTLTHB=X,LTL/THB,CCY
CHFKMF=X,CHF/KMF,CCY
EUR-PYG.F,EUR/PYG,FRA
JPYISK=X,JPY/ISK,CCY
EUR-SVC.F,EUR/SVC,FRA
CHFKRW=X,CHF/KRW,CCY
EURMOP=X,EUR/MOP,CCY
EURKPW=X,EUR/KPW,CCY
SEKBRL=X,SEK/BRL,CCY
JPYLTL=X,JPY/LTL,CCY
MXNSAR=X,MXN/SAR,CCY
CADBAM=X,CAD/BAM,CCY
EURKZT=X,EUR/KZT,CCY
AUDJMD=X,AUD/JMD,CCY
AUDRUB=X,AUD/RUB,CCY
NOKBAM=X,NOK/BAM,CCY
ZARGBP=X,ZAR/GBP,CCY
HRKZAR=X,HRK/ZAR,CCY
MYRZWL=X,MYR/ZWL,CCY
EURNOK=X,EUR/NOK,CCY
OMRAED=X,OMR/AED,CCY
NZDINR=X,NZD/INR,CCY
NZDJOD=X,NZD/JOD,CCY
TWDAUD=X,TWD/AUD,CCY
JPYUZS=X,JPY/UZS,CCY
JODCHF=X,JOD/CHF,CCY
ZARMAD=X,ZAR/MAD,CCY
RUBSEK=X,RUB/SEK,CCY
EUR-YER.F,EUR/YER,FRA
EURMNT=X,EUR/MNT,CCY
TNDKRW=X,TND/KRW,CCY
HUFILS=X,HUF/ILS,CCY
MADPHP=X,MAD/PHP,CCY
BRLZAR=X,BRL/ZAR,CCY
ILSKRW=X,ILS/KRW,CCY
CZKRUB=X,CZK/RUB,CCY
EGPJPY=X,EGP/JPY,CCY
INMUA.PA,LYX.USA REAL VLI,PAR
KESMUR=X,KES/MUR,CCY
EUR-BIF.F,EUR/BIF,FRA
THBUSD=X,THB/USD,CCY
THBSEK=X,THB/SEK,CCY
ZMWUSD=X,ZMW/USD,CCY
EGPRUB=X,EGP/RUB,CCY
CUPEUR=X,CUP/EUR,CCY
EURRUB=X,EUR/RUB,CCY
EUR-XDR.F,EUR/XDR,FRA
MXVMXN=X,MXV/MXN,CCY
GBPNZD=X,GBP/NZD,CCY
PLNCAD=X,PLN/CAD,CCY
JMDUSD=X,JMD/USD,CCY
OMR=X,USD/OMR,CCY
EUR-RWF.F,EUR/RWF,FRA
AUDBOB=X,AUD/BOB,CCY
MURTWD=X,MUR/TWD,CCY
TOPCHF=X,TOP/CHF,CCY
GBPMKD=X,GBP/MKD,CCY
GHSEUR=X,GHS/EUR,CCY
EURTRY=X,EUR/TRY,CCY
AUD=X,USD/AUD,CCY
LKRCAD=X,LKR/CAD,CCY
ZARMXN=X,ZAR/MXN,CCY
JPYLRD=X,JPY/LRD,CCY
VEFGBP=X,VEF/GBP,CCY
CZKZAR=X,CZK/ZAR,CCY
CZKVEF=X,CZK/VEF,CCY
AOAGBP=X,AOA/GBP,CCY
274702=X,GOLD 1 UZ,CCY
CADMUR=X,CAD/MUR,CCY
OMRTWD=X,OMR/TWD,CCY
NOKILS=X,NOK/ILS,CCY
OMRKWD=X,OMR/KWD,CCY
VEFUSD=X,VEF/USD,CCY
PLNOMR=X,PLN/OMR,CCY
JODPLN=X,JOD/PLN,CCY
ARSSGD=X,ARS/SGD,CCY
CADNOK=X,CAD/NOK,CCY
SGDPEN=X,SGD/PEN,CCY
TWDPKR=X,TWD/PKR,CCY
RUBDKK=X,RUB/DKK,CCY
NZDUSD=X,NZD/USD,CCY
MURGBP=X,MUR/GBP,CCY
GTQGBP=X,GTQ/GBP,CCY
MYRHKD=X,MYR/HKD,CCY
JPYKES=X,JPY/KES,CCY
BRLBOB=X,BRL/BOB,CCY
OCPF.EX,GBP/CHF,EUX
EODL.F,EUR/USD FIXING,FRA
CNYOMR=X,CNY/OMR,CCY
JPYIRR=X,JPY/IRR,CCY
CZKPKR=X,CZK/PKR,CCY
HRKCAD=X,HRK/CAD,CCY
TRYLTL=X,TRY/LTL,CCY
NOKGBP=X,NOK/GBP,CCY
VEFARS=X,VEF/ARS FIXING,CCY
ILSINR=X,ILS/INR,CCY
FIMUSD=X,FIM/USD,CCY
EUR-CZK.F,EUR/CZK,FRA
ZARAOA=X,ZAR/AOA,CCY
CHFLRD=X,CHF/LRD,CCY
EURBWP=X,EUR/BWP,CCY
KWDLVL=X,KWD/LVL,CCY
MADINR=X,MAD/INR,CCY
THB=X,USD/THB,CCY
FJDGBP=X,FJD/GBP,CCY
NZDFJD=X,NZD/FJD,CCY
VEFUYU=X,VEF/UYU FIXING,CCY
EURLYD=X,EUR/LYD,CCY
NPRGBP=X,NPR/GBP,CCY
SEKGBP=X,SEK/GBP,CCY
EUR-DOP.F,EUR/DOP,FRA
LTLCNY=X,LTL/CNY,CCY
DKKQAR=X,DKK/QAR,CCY
LVLQAR=X,LVL/QAR,CCY
JPYNIO=X,JPY/NIO,CCY
JPYALL=X,JPY/ALL,CCY
HTG=X,USD/HTG,CCY
KESINR=X,KES/INR CROSS,CCY
GBPXPF=X,GBP/XPF,CCY
LVLCAD=X,LVL/CAD,CCY
CZKPEN=X,CZK/PEN,CCY
ZMWGBP=X,ZMW/GBP,CCY
PYGCLP=X,PYG/CLP,CCY
JPYAMD=X,JPY/AMD,CCY
JMDDKK=X,JMD/DKK,CCY
19753401.SW,GOLD 999.9/1000    ,EBS
ISKXDR=X,ISK/XDR,CCY
PLNZWL=X,PLN/ZWL,CCY
DEMCHF=X,DEM/CHF,CCY
PHPLTL=X,PHP/LTL,CCY
PLNILS=X,PLN/ILS,CCY
GNF=X,USD/GNF,CCY
AUDBHD=X,AUD/BHD,CCY
GBPTHB=X,GBP/THB,CCY
EURKMF=X,EUR/KMF,CCY
AUDHKD=X,AUD/HKD,CCY
MZNCAD=X,MZN/CAD,CCY
CADSDG=X,CAD/SDG,CCY
PENPYG=X,PEN/PYG,CCY
CADBWP=X,CAD/BWP,CCY
CHFCRC=X,CHF/CRC,CCY
HUFSEK=X,HUF/SEK,CCY
GBPAZN=X,GBP/AZN,CCY
CADCUP=X,CAD/CUP,CCY
CHFMWK=X,CHF/MWK,CCY
MYRIDR=X,MYR/IDR,CCY
JODLTL=X,JOD/LTL,CCY
SARAED=X,SAR/AED,CCY
PLNXDR=X,PLN/XDR,CCY
CADKGS=X,CAD/KGS,CCY
MOPUSD=X,MOP/USD,CCY
IDRHUF=X,IDR/HUF,CCY
SGDINR=X,SGD/INR,CCY
ILSCAD=X,ILS/CAD,CCY
AUTIE.SW,TIEF.VORTAG,EBS
OMRDKK=X,OMR/DKK,CCY
ISKLKR=X,ISK/LKR,CCY
IDEBM.MDD,ELECTR BASELOAD M ,MDD
JPYJMD=X,JPY/JMD,CCY
GELGBP=X,GEL/GBP,CCY
MUREGP=X,MUR/EGP,CCY
TRYIDR=X,TRY/IDR,CCY
EURBYR=X,EUR/BYR,CCY
EURISK=X,EUR/ISK,CCY
THBMUR=X,THB/MUR,CCY
VUVEGP=X,VUV/EGP,CCY
PHPAED=X,PHP/AED,CCY
JPYKHR=X,JPY/KHR,CCY
EURINR=X,EUR/INR,CCY
CHFNGN=X,CHF/NGN,CCY
EUR-MDL.F,EUR/MDL,FRA
ALLCHF=X,ALL/CHF,CCY
JPYKZT=X,JPY/KZT,CCY
JPYZAR=X,JPY/ZAR,CCY
MADOMR=X,MAD/OMR,CCY
EGPAED=X,EGP/AED,CCY
BGNTRY=X,BGN/TRY,CCY
GBPMVR=X,GBP/MVR,CCY
SLL=X,USD/SLL,CCY
TWD=X,USD/TWD,CCY
CHFZMW=X,CHF/ZMW,CCY
CZKARS=X,CZK/ARS,CCY
GBPPKR=X,GBP/PKR,CCY
INRIDR=X,INR/IDR,CCY
PLNSAR=X,PLN/SAR,CCY
TWDMYR=X,TWD/MYR,CCY
EUR-ZAR.F,EUR/ZAR,FRA
SRD=X,USD/SRD,CCY
BRLINR=X,BRL/INR,CCY
EURCZK=X,EUR/CZK,CCY
LVLPLN=X,LVL/PLN FIXING,CCY
HUF=X,USD/HUF,CCY
ISKMUR=X,ISK/MUR,CCY
HU52.EX,STURM USA 50BN 12,EUX
HNLCHF=X,HNL/CHF,CCY
VEFPYG=X,VEF/PYG,CCY
KRWTHB=X,KRW/THB,CCY
CADCNH=X,CAD/CNH,CCY
EUR-LKR.F,EUR/LKR,FRA
HF53.EX,HURRICANE FUTURES,EUX
BAMGBP=X,BAM/GBP,CCY
MYRSEK=X,MYR/SEK,CCY
THBLTL=X,THB/LTL,CCY
XCDUSD=X,XCD/USD,CCY
TWDTRY=X,TWD/TRY,CCY
HUFBRL=X,HUF/BRL,CCY
ETBEUR=X,ETB/EUR,CCY
AEDGBP=X,AED/GBP,CCY
SGDUYU=X,SGD/UYU,CCY
DKKMYR=X,DKK/MYR,CCY
CZK=X,USD/CZK,CCY
CHGLE.SW,GLEICH VORT.,EBS
EUR-EUR.F,EUR/EUR ,FRA
MWK=X,USD/MWK,CCY
QARRUB=X,QAR/RUB,CCY
JPYBGN=X,JPY/BGN,CCY
FJDHKD=X,FJD/HKD,CCY
HKDCNH=X,HKD/CNH,CCY
JPYETB=X,JPY/ETB,CCY
HKDTRY=X,HKD/TRY,CCY
MYRTND=X,MYR/TND,CCY
VEFXDR=X,VEF/XDR,CCY
ISKNZD=X,ISK/NZD,CCY
EUREUR=X,EUR/EUR ,CCY
LVLCNY=X,LVL/CNY,CCY
MURQAR=X,MUR/QAR,CCY
EUR-BSD.F,EUR/BSD,FRA
KESHKD=X,KES/HKD,CCY
CHFMUR=X,CHF/MUR,CCY
EURUSDCB.ME,EUR/USD,MCX
BRLRUB=X,BRL/RUB,CCY
WSTEUR=X,WST/EUR,CCY
VUVUSD=X,VUV/USD,CCY
NZDMYR=X,NZD/MYR,CCY
TNDHKD=X,TND/HKD,CCY
KRWLKR=X,KRW/LKR,CCY
THBBMD=X,THB/BMD,CCY
RUBPHP=X,RUB/PHP,CCY
RUBNOK=X,RUB/NOK,CCY
RUBOMR=X,RUB/OMR,CCY
TTDEUR=X,TTD/EUR,CCY
SGDCLP=X,SGD/CLP,CCY
QAREGP=X,QAR/EGP,CCY
DKKBAM=X,DKK/BAM,CCY
MYRCAD=X,MYR/CAD,CCY
QARHUF=X,QAR/HUF,CCY
AEDQAR=X,AED/QAR,CCY
AUDMAD=X,AUD/MAD,CCY
EUR-NOK.F,EUR/NOK,FRA
AOAUSD=X,AOA/USD,CCY
HKDGBP=X,HKD/GBP,CCY
LVLTND=X,LVL/TND,CCY
JODSEK=X,JOD/SEK,CCY
PENCLP=X,PEN/CLP,CCY
ZARSGD=X,ZAR/SGD,CCY
CNYUSD=X,CNY/USD,CCY
MXNUSD=X,MXN/USD,CCY
SGDHKD=X,SGD/HKD,CCY
DKKAUD=X,DKK/AUD,CCY
NOKKWD=X,NOK/KWD,CCY
SGDZWL=X,SGD/ZWL,CCY
AUDTTD=X,AUD/TTD,CCY
SEKAMD=X,SEK/AMD,CCY
THBMXN=X,THB/MXN,CCY
CADSHP=X,CAD/SHP,CCY
EURTWD=X,EUR/TWD,CCY
TNDPHP=X,TND/PHP,CCY
NZDDKK=X,NZD/DKK,CCY
JPYZMK=X,JPY/ZMK,CCY
PKRXDR=X,PKR/XDR,CCY
NOKLKR=X,NOK/LKR,CCY
SEKHUF=X,SEK/HUF,CCY
PKRJPY=X,PKR/JPY,CCY
GBPBHD=X,GBP/BHD,CCY
JPYLSL=X,JPY/LSL,CCY
CZKTRY=X,CZK/TRY,CCY
DKKGIP=X,DKK/GIP,CCY
GBPXDR=X,GBP/XDR,CCY
PLNARS=X,PLN/ARS,CCY
COP=X,USD/COP,CCY
BOBCOP=X,BOB/COP,CCY
EUR-OMR.F,EUR/OMR,FRA
COPJPY=X,COP/JPY,CCY
CADBHD=X,CAD/BHD,CCY
JPYFJD=X,JPY/FJD,CCY
VUVVEF=X,VUV/VEF,CCY
KWDMAD=X,KWD/MAD,CCY
KWDXDR=X,KWD/XDR,CCY
EUR-DJF.F,EUR/DJF,FRA
CNYJOD=X,CNY/JOD,CCY
PHPSAR=X,PHP/SAR,CCY
CZKHKD=X,CZK/HKD,CCY
19663223.SW,SILVER COINS 1/2 UZ,EBS
HUFTND=X,HUF/TND,CCY
OCEU.EX,EUR/USD,EUX
DKKMAD=X,DKK/MAD,CCY
GBPUAH=X,GBP/UAH,CCY
20162407.SW,KUPFER 999/1000    ,EBS
DKKXDR=X,DKK/XDR,CCY
BOBCHF=X,BOB/CHF,CCY
GBPKPW=X,GBP/KPW,CCY
MURHUF=X,MUR/HUF,CCY
NZDPGK=X,NZD/PGK,CCY
ANGEUR=X,ANG/EUR,CCY
THBUYU=X,THB/UYU,CCY
VUVARS=X,VUV/ARS,CCY
CNYMAD=X,CNY/MAD,CCY
PGK=X,USD/PGK,CCY
MYRNOK=X,MYR/NOK,CCY
SAROMR=X,SAR/OMR,CCY
CADCDF=X,CAD/CDF,CCY
CHFXAF=X,CHF/XAF,CCY
ALLEUR=X,ALL/EUR,CCY
AUDSEK=X,AUD/SEK,CCY
THBLBP=X,THB/LBP,CCY
RUBCZK=X,RUB/CZK,CCY
AUDBZD=X,AUD/BZD,CCY
INRXDR=X,INR/XDR,CCY
CHFUYU=X,CHF/UYU,CCY
GBPMMK=X,GBP/MMK,CCY
MXNCNY=X,MXN/CNY,CCY
THBCLP=X,THB/CLP,CCY
MURILS=X,MUR/ILS,CCY
JPYPEN=X,JPY/PEN,CCY
KWDLKR=X,KWD/LKR,CCY
HRKUSD=X,HRK/USD,CCY
SEKRUB=X,SEK/RUB,CCY
AEDMUR=X,AED/MUR,CCY
CADRON=X,CAD/RON,CCY
GBPPEN=X,GBP/PEN,CCY
NOKSEK=X,NOK/SEK,CCY
KWDPKR=X,KWD/PKR,CCY
MDLCHF=X,MDL/CHF,CCY
AUDMUR=X,AUD/MUR,CCY
KRWHKD=X,KRW/HKD,CCY
JPYCAD=X,JPY/CAD,CCY
RONDKK=X,RON/DKK,CCY
PENARS=X,PEN/ARS,CCY
TOPUSD=X,TOP/USD,CCY
TNDGBP=X,TND/GBP,CCY
CADANG=X,CAD/ANG,CCY
MURKRW=X,MUR/KRW,CCY
CNYDKK=X,CNY/DKK,CCY
SARTND=X,SAR/TND,CCY
CADSRD=X,CAD/SRD,CCY
ILSUSD=X,ILS/USD,CCY
LKRCHF=X,LKR/CHF,CCY
KRWIDR=X,KRW/IDR,CCY
QARILS=X,QAR/ILS,CCY
DOPUSD=X,DOP/USD,CCY
ZARCAD=X,ZAR/CAD,CCY
AUDHUF=X,AUD/HUF,CCY
HKDBRL=X,HKD/BRL,CCY
INRSEK=X,INR/SEK,CCY
EUR-BRL.F,EUR/BRL,FRA
KWDKES=X,KWD/KES,CCY
MYRNGN=X,MYR/NGN,CCY
AUDCRC=X,AUD/CRC,CCY
JPYXOF=X,JPY/XOF,CCY
EUR-LRD.F,EUR/LRD,FRA
CUPUSD=X,CUP/USD,CCY
JPYPHP=X,JPY/PHP,CCY
HUFNOK=X,HUF/NOK,CCY
CADBIF=X,CAD/BIF,CCY
CZKISK=X,CZK/ISK,CCY
ISKGBP=X,ISK/GBP,CCY
NZDMAD=X,NZD/MAD,CCY
TRYCZK=X,TRY/CZK FIXING,CCY
EURCLF=X,EUR/CLF,CCY
GBPKZT=X,GBP/KZT,CCY
AUDDKK=X,AUD/DKK,CCY
CHFIRR=X,CHF/IRR,CCY
KWDQAR=X,KWD/QAR,CCY
BAMEUR=X,BAM/EUR,CCY
EUR-GBP.F,EUR/GBP,FRA
ISK=X,USD/ISK,CCY
KRWCNY=X,KRW/CNY,CCY
KWDNOK=X,KWD/NOK,CCY
ISKCAD=X,ISK/CAD,CCY
SRDGBP=X,SRD/GBP,CCY
OMRHUF=X,OMR/HUF,CCY
JPYNPR=X,JPY/NPR,CCY
GBPDJF=X,GBP/DJF,CCY
ILSKES=X,ILS/KES,CCY
VEFCOP=X,VEF/COP,CCY
CHFSEK=X,CHF/SEK,CCY
NOK=X,USD/NOK,CCY
MURINR=X,MUR/INR,CCY
CADSEK=X,CAD/SEK,CCY
EUR-SEK.F,EUR/SEK,FRA
CHFSYP=X,CHF/SYP,CCY
EUR-MAD.F,EUR/MAD,FRA
SGDKWD=X,SGD/KWD,CCY
JPYGHS=X,JPY/GHS,CCY
HKDBMD=X,HKD/BMD,CCY
MADJOD=X,MAD/JOD,CCY
PLN=X,USD/PLN,CCY
AEDCZK=X,AED/CZK,CCY
THBOMR=X,THB/OMR,CCY
MURKWD=X,MUR/KWD,CCY
PHPNZD=X,PHP/NZD,CCY
SARZAR=X,SAR/ZAR,CCY
SVCEUR=X,SVC/EUR,CCY
CADSZL=X,CAD/SZL,CCY
SGDRUB=X,SGD/RUB,CCY
NADCHF=X,NAD/CHF,CCY
EUR-GHS.F,EUR/GHS,FRA
KESTHB=X,KES/THB,CCY
10366938.EX,STURM USA 20BN 10,EUX
OMRTND=X,OMR/TND,CCY
HUFDKK=X,HUF/DKK,CCY
QARCNY=X,QAR/CNY,CCY
SGDXDR=X,SGD/XDR,CCY
RUBCAD=X,RUB/CAD,CCY
LKRISK=X,LKR/ISK,CCY
JODTND=X,JOD/TND,CCY
KESCAD=X,KES/CAD,CCY
WSTCHF=X,WST/CHF,CCY
GBP=X,USD/GBP,CCY
INRLVL=X,INR/LVL,CCY
KESEUR=X,KES/EUR,CCY
RUBZAR=X,RUB/ZAR,CCY
GBPTOP=X,GBP/TOP,CCY
11150067.DE,LONG-DAX INDEX,GER
LTLQAR=X,LTL/QAR,CCY
LKRTRY=X,LKR/TRY,CCY
EUR-GTQ.F,EUR/GTQ,FRA
EURCHFFIX=X,EUR/CHF FIXING,CCY
BBDDKK=X,BBD/DKK,CCY
FJDUSD=X,FJD/USD,CCY
EGPZAR=X,EGP/ZAR,CCY
GBPLYD=X,GBP/LYD,CCY
CNYCHF=X,CNY/CHF,CCY
CZKBRL=X,CZK/BRL,CCY
INRKES=X,INR/KES,CCY
SGDHUF=X,SGD/HUF,CCY
EUR-DZD.F,EUR/DZD,FRA
TRYHKD=X,TRY/HKD,CCY
LVLRUB=X,LVL/RUB,CCY
IDRJPY=X,IDR/JPY,CCY
ZARCZK=X,ZAR/CZK FIXING,CCY
LKRNZD=X,LKR/NZD,CCY
NOKMXN=X,NOK/MXN,CCY
BRLPEN=X,BRL/PEN,CCY
KZTLTL=X,KZT/LTL,CCY
CNYNZD=X,CNY/NZD,CCY
EURLBP=X,EUR/LBP,CCY
GIPCHF=X,GIP/CHF,CCY
EUR-HUF.F,EUR/HUF,FRA
JPYBYR=X,JPY/BYR,CCY
RONILS=X,RON/ILS,CCY
CHFKGS=X,CHF/KGS,CCY
GBPUGX=X,GBP/UGX,CCY
SGDKRW=X,SGD/KRW,CCY
HU42.EX,STURM USA 40BN 12,EUX
CZKNGN=X,CZK/NGN,CCY
EURSHP=X,EUR/SHP,CCY
EURCDF=X,EUR/CDF,CCY
MURJPY=X,MUR/JPY,CCY
HRKHKD=X,HRK/HKD,CCY
HKDLKR=X,HKD/LKR,CCY
CADGIP=X,CAD/GIP,CCY
KWDCHF=X,KWD/CHF,CCY
NZDHRK=X,NZD/HRK,CCY
CHFRWF=X,CHF/RWF,CCY
MADSAR=X,MAD/SAR,CCY
LTLINR=X,LTL/INR,CCY
BWP=X,USD/BWP,CCY
PLNHKD=X,PLN/HKD,CCY
DKKOMR=X,DKK/OMR,CCY
HTGEUR=X,HTG/EUR,CCY
JPYSOS=X,JPY/SOS,CCY
TWDOMR=X,TWD/OMR,CCY
EURCAD=X,EUR/CAD,CCY
HKDCZK=X,HKD/CZK FIXING,CCY
AOAEUR=X,AOA/EUR,CCY
JPYLAK=X,JPY/LAK,CCY
MYRMXN=X,MYR/MXN,CCY
SEKIDR=X,SEK/IDR,CCY
TWDJPY=X,TWD/JPY,CCY
NZDCHF=X,NZD/CHF,CCY
KRW=X,USD/KRW,CCY
CADYER=X,CAD/YER,CCY
BRLGBP=X,BRL/GBP,CCY
QARSEK=X,QAR/SEK,CCY
CHFTMT=X,CHF/TMT,CCY
CHFBTN=X,CHF/BTN,CCY
CADDZD=X,CAD/DZD,CCY
UYUCOP=X,UYU/COP,CCY
ZARNOK=X,ZAR/NOK,CCY
NADEUR=X,NAD/EUR,CCY
CADHNL=X,CAD/HNL,CCY
EURYER=X,EUR/YER,CCY
NOKRON=X,NOK / RON,CCY
PLNEUR=X,PLN/EUR,CCY
GBPIDR=X,GBP/IDR,CCY
JODQAR=X,JOD/QAR,CCY
TTDCAD=X,TTD/CAD,CCY
BMDUSD=X,BMD/USD,CCY
CHTIE.SW,TIEF.VORTAG,EBS
INRILS=X,INR/ILS,CCY
JPYCOP=X,JPY/COP,CCY
CHFUGX=X,CHF/UGX,CCY
