Ticker,Name,Exchange
PWLJ1305.NYM,PWL Future APR 05 2013,NYM
BRG18.CME,Brazillian Real Feb 18,CME
IIBK-U1326.BO,IIBK     SEP  2013 FUTURE,BSE
ZZ6H15.NYM,"future for ZZ6, March, 2015, tr",NYM
FALK1326.NYM,FAL Future MAY 26 2013,NYM
CINJ13.NYM,CIN Future APR 2013,NYM
Y9K1303.NYM,Y9 Future MAY 03 2013,NYM
QW3N13.CBT,QW3 Future JUL 2013,CBT
6LN20.CME,Brazilian Real Futures Settleme,CME
XCAHZ3.EX,XCAH DEC 13        ,EUX
PWLK1316.NYM,PWL Future MAY 16 2013,NYM
XXM16.NYM,San Juan Natural Gas Pipeline (,NYM
R2:BRSR6T.SA,BANRISUL    -PNB     N1,SAO
YAN13.CME,YA Future JUL 2013,CME
PSKX1314.NYM,PSK Future NOV 14 2013 Trading ,NYM
GRSG13.NYM,"future for GRS, February, 2013,",NYM
L3X13.NYM,PLM Northern Illinois Off-Peak ,NYM
SVZ1325.NYM,Natural Gas Panhandle Swing Fut,NYM
PDMZ13.NYM,"future for PDM, December, 2013,",NYM
QVDV1301.NYM,"Daily or weekly future for QVD,",NYM
X5Q1330.NYM,X5 Future AUG 30 2013,NYM
BSI-M1327.BO,BSI      JUN  2013 FUTURE,BSE
YRPU1324.NYM,YRP Future SEP 24 2013,NYM
USN-B4-235.AX,,ASX
QVLV1303.NYM,QVL Future OCT 03 2013,NYM
LRCFZ3.EX,LRCF DEC 13        ,EUX
WOLV1301.NYM,WOL Future OCT 01 2013,NYM
SIEM-K1330.BO,SIEM     MAY  2013 FUTURE,BSE
FATFMAR2014.VI,ATF MAR 14         ,VIE
YIV13.CBT,"Mini Silver Futures,Oct-2013",CBT
TK9N1314.NYM,TK9 Future JUL 14 2013,NYM
LXX13.NYM,Los Angeles CARB Diesel Outrigh,NYM
AUOU13.NYM,AUO Future SEP 2013,NYM
ZALG1326.NYM,ZAL Future FEB 26 2013,NYM
QM2K14.CBT,QM2 Future MAY 2014 Trading Ses,CBT
BR7J1312.NYM,BR7 Future APR 12 2013,NYM
NSXV1324.NYM,NSX Future OCT 24 2013,NYM
N9K18.NYM,PJM Western Hub Off-Peak Calend,NYM
DFNU14.CME,DFN Future SEP 2014,CME
YAH14.CME,YA Future MAR 2014,CME
KRZH14.NYB,EUR/CHF 125 - NYCC - Mar14,NYB
ISMV14.CME,ISM Future OCT 2014,CME
U8H1329.NYM,CIG Rockies Natural Gas Swing S,NYM
EMCQ1317.NYM,EMC Future AUG 17 2013,NYM
NVX15.NYM,Kern River WY (Natural Gas) Swa,NYM
BQU4.AX,Base Load Electricity Futures Q,ASX
8ZNG16.NYM,8ZN Future FEB 2016 Trading Ses,NYM
YHFM1312.NYM,YHF Future JUN 12 2013,NYM
DSAF14.NYM,DSA Future JAN 2014 Trading Ses,NYM
QMM15.NYM,"Crude Oil miNY Futures,Jun-2015",NYM
G6H14.CME,Weather Tokyo Monthly Average T,CME
NPGQ14.NYM,"Henry Hub Penultimate Futures,A",NYM
SSJ1304.NYM,Natural Gas Chicago Swing Futur,NYM
AKZQ1309.NYM,"Daily or weekly future for AKZ,",NYM
SLX1309.NYM,"Natural Gas El Paso, Permian Sw",NYM
X5Z1325.NYM,X5 Future DEC 25 2013 Trading S,NYM
AVLF14.NYM,AVL Future JAN 2014 Trading Ses,NYM
QIU14.CMX,"Silver miNY Futures,Sep-2014",CMX
PDLV1317.NYM,PDL Future OCT 17 2013,NYM
PWLH1315.NYM,PWL Future MAR 15 2013,NYM
FIF13.NYM,1% Fuel Oil NWE Crack Spread Sw,NYM
QVDV1308.NYM,"Daily or weekly future for QVD,",NYM
R7M14.NYM,PJM AEP Dayton Hub off peak cal,NYM
T6M1303.NYM,Transco Zone 3 Natural Gas Swin,NYM
GSU3.AX,Base Load Quarterly $300 Cap El,ASX
PEH18.NYM,Northern Natural Gas Demarcatio,NYM
X4G1309.NYM,X4 Future FEB 09 2013,NYM
VXNM1318.NYM,VXN Future JUN 18 2013,NYM
CYK15.NYM,"Brent Calendar Swap Futures,May",NYM
UXH14.NYM,"UxC Uranium U308 Swap Futures,M",NYM
A1MK1330.NYM,A1M Future MAY 30 2013,NYM
ANLX1325.NYM,ANL Future NOV 25 2013 Trading ,NYM
KM3H1306.NYM,KM3 Future MAR 06 2013,NYM
T7N1308.NYM,Tennessee 500 Leg Natural Gas S,NYM
XRV17.NYM,Northern Rockies Natural Gas Pi,NYM
MEEX1307.NYM,MEE Future NOV 07 2013 Trading ,NYM
GWSZ4.AX,Greasy (21 Micron) Wool Decembe,ASX
GNLM1310.NYM,GNL Future JUN 10 2013,NYM
R2:OGXP3T.SA,OGX PETROLEO-ON      NM,SAO
XJU16.NYM,Houston Ship Channel Natural Ga,NYM
NSV14.NYM,"SoCal Basis Swap Futures,Oct-20",NYM
NXN15.NYM,Texas Eastern Zone M-3 Basis Sw,NYM
ZSU14.CBT,Soybean Futures Settlement Only,CBT
STIZ13.NYM,"future for STI, December, 2013,",NYM
EJH13.CME,Euroyen Time Deposit LIBOR Futu,CME
PNBK-X1328.BO,PNBK     NOV  2013 FUTURE,BSE
ELU14-3.SI,"EL future for September 2014, b",SES
QXZ15.NYM,Eastern Rail CSX Coal Swap Futu,NYM
BSX-G1328.BO,BSX      FEB  2013 FUTURE,BSE
AOLM1304.NYM,AOL Future JUN 04 2013,NYM
JPN14.NYM,"PJM Off-Peak LMP Swap Futures,J",NYM
TRE-CZ13-C.PH,,
VDV1316.NYM,"AEP-Dayton Hub Daily Futures,Oc",NYM
Q7N1328.NYM,Q7 Future JUL 28 2013,NYM
Y9Q1314.NYM,Y9 Future AUG 14 2013,NYM
PCH15.NYM,PG&E; Citygate Basis Swap Future,NYM
R2:TEKA3T.SA,TEKA        -ON,SAO
WOLQ1306.NYM,WOL Future AUG 06 2013,NYM
8EG16.NYM,Transco Zone 1 Natural Gas Basi,NYM
WJK13.NYM,LLS Argus vs WTI Spread Calenda,NYM
PWG16.NYM,"Centerpoint Basis Swap Futures,",NYM
RVRM13.NYM,RVR Future JUN 2013,NYM
MDCG18.NYM,"future for MDC, February, 2018,",NYM
INCM-F1331.BO,INCM     JAN  2013 FUTURE,BSE
8GF1314.NYM,Premium Unleaded Gasoline 10ppm,NYM
UNIV3.EX,UNIH OCT 13        ,EUX
Q7V1306.NYM,Q7 Future OCT 06 2013,NYM
SWHJ14.CME,SWH Future APR 2014,CME
IDLV1331.NYM,IDL Future OCT 31 2013,NYM
EMX13.CME,"Eurodollar one-month Futures,No",CME
MAEZ13.CBT,mini MSCI EM EMEA In MAE 201312,CBT
AKRJ1310.NYM,AKR Future APR 10 2013,NYM
NHNQ14.NYM,Natural Gas Houston Ship Channe,NYM
NDQ14.NYM,ANR Louisiana Basis (Natural Ga,NYM
MBH15.NYM,"Mars Blend Crude Oil Futures,Ma",NYM
A1X1302.NYM,TCO Natural Gas Swing Swap Futu,NYM
XRU17.NYM,Northern Rockies Natural Gas Pi,NYM
EPLM13.CME,Euro/Polish Zloty Cross Rate Fu,CME
Y9Z1319.NYM,Y9 Future DEC 19 2013 Trading S,NYM
AVK6.AX,AMP Limited May 2016 (day),ASX
OGX-K1330.BO,OGX      MAY  2013 FUTURE,BSE
SYH1316.NYM,"Natural Gas Waha Swing Futures,",NYM
Z5PG15.NYM,Z5P Future FEB 2015 Trading Ses,NYM
X4N1304.NYM,X4 Future JUL 04 2013,NYM
PTLU1324.NYM,PTL Future SEP 24 2013,NYM
7XG1307.NYM,Diesel 10ppm Barges FOB Rdam vs,NYM
BZH17.NYM,Brent Crude Oil Last Day Future,NYM
6ZNU13.NYM,"future for 6ZN, September, 2013",NYM
YHZ13.NYM,New York Heating Oil (Platts) v,NYM
OXV1302.NYM,"NGPL, Texok Swing Swap Futures,",NYM
OODU1309.NYM,OOD Future SEP 09 2013,NYM
T4M1324.NYM,Tennessee Zone 0 Natural Gas Sw,NYM
LICH-G1328.BO,LICH     FEB  2013 FUTURE,BSE
Y9N1306.NYM,Y9 Future JUL 06 2013,NYM
K3XH15.NYM,K3X Future MAR  2015 Trading Se,NYM
3GU13.NYM,Premium Unleaded Gasoline 10ppm,NYM
W5Z1321.NYM,W5 Future DEC 21 2013 Trading S,NYM
COLX1321.NYM,COL Future NOV 21 2013 Trading ,NYM
X5J1308.NYM,X5 Future APR 08 2013,NYM
AFHZ13.NYM,"future for AFH, December, 2013,",NYM
6LK21.CME,"Brazilian Real Futures,May-2021",CME
AOLZ1314.NYM,AOL Future DEC 14 2013 Trading ,NYM
WJK15.NYM,LLS Argus vs WTI Spread Calenda,NYM
PSKN1321.NYM,PSK Future JUL 21 2013,NYM
COLX1305.NYM,COL Future NOV 05 2013,NYM
YRPV1309.NYM,YRP Future OCT 09 2013,NYM
HPK13.NYM,Natural Gas (Penultimate) - Fin,NYM
HVT3.AX,Base Load Electricity Strip Vic,ASX
KHM14.NYM,"NYISO G Off-Peak Futures,Jun-20",NYM
PWLJ1315.NYM,PWL Future APR 15 2013,NYM
A43F1317.NYM,A43 Future JAN 17 2013,NYM
RPTF13.CBT,U.S. Treasury GCF Re RPT 201301,CBT
U8X1324.NYM,CIG Rockies Natural Gas Swing S,NYM
VDPV1325.NYM,"Daily or weekly future for VDP,",NYM
QLDK15.NYM,Central Appalachian Coal (CAPP),NYM
PXX1316.NYM,"NGPL, Midcontinent Swing Swap F",NYM
PPBK1310.NYM,"Daily or weekly future for PPB,",NYM
YDH3.AX,Intra-Day Options on 3-Year Com,ASX
X3N1307.NYM,X3 Future JUL 07 2013,NYM
IDBI-V1331.BO,IDBI     OCT  2013 FUTURE,BSE
WQZ14.NYM,Gasoil 0.1 Rdam Barges v. ICE G,NYM
XHH15.NYM,Panhandle Natural Gas Pipeline ,NYM
HMG13.NYM,Michigan Hub LMP Swap - Peak Fu,NYM
VLDX1319.NYM,VLD Future NOV 19 2013 Trading ,NYM
AKRK1303.NYM,"Daily or weekly future for AKR,",NYM
HERO-X1328.BO,HERO     NOV  2013 FUTURE,BSE
IDLV1301.NYM,IDL Future OCT 01 2013,NYM
X3Q1331.NYM,X3 Future AUG 31 2013,NYM
STLM1306.NYM,STL Future JUN 06 2013,NYM
ANLZ1311.NYM,ANL Future DEC 11 2013 Trading ,NYM
V3HJ13.CME,Weather Colorado Springs Munici,CME
32J1305.NYM,"Daily or weekly future for 32, ",NYM
GXM3.AX,Victorian Wholesale Gas Futures,ASX
RCOM-U1326.BO,RCOM     SEP  2013 FUTURE,BSE
A32F1303.NYM,"Daily or weekly future for A32,",NYM
H51N13.CME,Weather Dallas-Forth Worth Week,CME
AI6H13.NYM,AI6 Future MAR 2013,NYM
KSRH1327.NYM,KSR Future MAR 27 2013,NYM
KS3V13.CME,Weather Seasonal Cooling Degree,CME
FCX13.CME,Feeder Cattle Nov 13,CME
PPBK1324.NYM,"Daily or weekly future for PPB,",NYM
YWKN13.NYM,YWK Future JUL 2013,NYM
Q7G1306.NYM,Q7 Future FEB 06 2013,NYM
P5M15.NYM,ISO New England South East Mass,NYM
XFL14H.AX,S&P;/ASX 50 FUT MAR14,ASX
WQK13.NYM,Gasoil 0.1 Rdam Barges v. ICE G,NYM
X2Q1311.NYM,X2 Future AUG 11 2013,NYM
QCJ14.CMX,"Copper miNY Futures,Apr-2014",CMX
FCC-PZ15-C.PH,,
KVN13.CME,Weather Monthly Cooling Degree ,CME
BST7.AX,Base Load Electricity Futures S,ASX
QVDX1304.NYM,"Daily or weekly future for QVD,",NYM
A8OM1310.NYM,A8O Future JUN 10 2013,NYM
PBNM16.NYM,PBN Future JUN 2016 Trading Ses,NYM
Q7H1304.NYM,Q7 Future MAR 04 2013,NYM
QPG14.NYM,Western Rail Powder River Basin,NYM
GNX1311.NYM,New York Hub Zone G Peak Daily ,NYM
NKF14-C.SI,,
PTLG1321.NYM,PTL Future FEB 21 2013,NYM
YAJU14.CME,YAJ Future SEP 2014,CME
7VM1325.NYM,ULSD 10ppm CIF MED vs. ICE Gaso,NYM
MDCM18.NYM,"future for MDC, June, 2018, tra",NYM
7XU1324.NYM,Diesel 10ppm Barges FOB Rdam vs,NYM
I6V15.NYM,"future for I6, October, 2015, t",NYM
KVM13.CME,Weather Monthly Cooling Degree ,CME
CIX16.NYM,"Natural Gas CIG Futures,Nov-201",NYM
EJJ16.NYM,Cinergy Hub OFF-Peak LMP Swap F,NYM
RUQ14.CME,Russian Ruble Aug 14,CME
NOKH15.CME,Norwegian Krone Futures Settlem,CME
Q7Q1307.NYM,Q7 Future AUG 07 2013,NYM
IRM3.AX,90-Day Bank Accepted Bills June,ASX
EAWV1303.NYM,EAW Future OCT 03 2013,NYM
QCK18.CMX,"Copper miNY Futures,May-2018",CMX
QGV16.NYM,"Natural Gas miNY Futures,Oct-20",NYM
HV1Q13.CME,Weather Baltimore/Washington We,CME
XHX16.NYM,Panhandle Natural Gas Pipeline ,NYM
EHG13.CBT,Ethanol (Denatured Fuel) Future,CBT
NHV16.NYM,Houston Ship Channel Basis Swap,NYM
SVJ1316.NYM,Natural Gas Panhandle Swing Fut,NYM
YHFN1325.NYM,YHF Future JUL 25 2013,NYM
7VV1329.NYM,ULSD 10ppm CIF MED vs. ICE Gaso,NYM
NHH-CK13-C.PH,,
VCFM13-2.SI,"VCF future for June 2013, being",SES
R2:MGEL4T.SA,MANGELS INDL-PN      N1,SAO
XXK17.NYM,San Juan Natural Gas Pipeline (,NYM
MIBFTB-MK13-C.PH,,
T6M1305.NYM,Transco Zone 3 Natural Gas Swin,NYM
TT2X1321.NYM,TT2 Future NOV 21 2013 Trading ,NYM
OMMK13.NYM,"future for OMM, May, 2013, trad",NYM
PPBJ1327.NYM,PPB Future APR 27 2013,NYM
DQF13.CME,Weather European Monthly Heatin,CME
U9M1304.NYM,"ICE Gasoil BALMO Swap Futures,J",NYM
X5Z1329.NYM,X5 Future DEC 29 2013 Trading S,NYM
ESKH14.CME,Euro FX / Swedish Krona Cross R,CME
QGK14.NYM,"Natural Gas miNY Futures,May-20",NYM
HAH14.CME,Weather Monthly Heating Degree ,CME
ZNPQ16.NYM,"future for ZNP, August, 2016, t",NYM
R2:GFSA3T.SA,GAFISA      -ON      NM,SAO
KZQ1321.NYM,"European Naphtha Balmo Futures,",NYM
LSPM17.NYM,"future for LSP, June, 2017, tra",NYM
KSRZ1322.NYM,KSR Future DEC 22 2013 Trading ,NYM
QGG15.NYM,"Natural Gas miNY Futures,Feb-20",NYM
T8H1308.NYM,Michcon Natural Gas Swing Swap ,NYM
GNFN15.CME,Nonfat Dry Milk Futures Settlem,CME
K7K14.CME,Weather Cooling Degree Day Port,CME
NPGH19.NYM,"Henry Hub Penultimate Futures,M",NYM
Q7H1329.NYM,Q7 Future MAR 29 2013,NYM
X2M1306.NYM,X2 Future JUN 06 2013,NYM
LFQV13.CME,"future for LFQ, October, 2013, ",CME
SCZG13.CME,SCZ Future FEB 2013,CME
AZ0U1306.NYM,AZ0 Future SEP 06 2013,NYM
YRPN1320.NYM,YRP Future JUL 20 2013,NYM
A8ON1325.NYM,A8O Future JUL 25 2013,NYM
ZJLZ1323.NYM,ZJL Future DEC 23 2013 Trading ,NYM
MIBSWB-KW1813-C.PH,,
6ZG14.NYM,Tennessee 800 leg Natural Gas B,NYM
ZGLN1316.NYM,ZGL Future JUL 16 2013,NYM
Q04Z13.CME,Q04 Future DEC 2013,CME
MIBSWP-MF13-C.PH,,
JDF1322.NYM,Pennsylvania-New Jersey-Marylan,NYM
NZN14.NYM,Transco Zone 6 Basis Swap Futur,NYM
OPOV1318.NYM,OPO Future OCT 18 2013,NYM
VPX15.NYM,AEP-Dayton Hub Off-Peak Monthly,NYM
KRZU14.NYB,EUR/CHF 125 - NYCC - Sep14,NYB
UOQ14.NYM,Northern Illinois Off-Peak Mont,NYM
ESKM13.CME,Euro FX / Swedish Krona Cross R,CME
IBXU15-C.PH,,
TZ5Z1309.NYM,TZ5 Future DEC 09 2013 Trading ,NYM
VIS-PU15-C.PH,,
VHH14.CME,Weather Los Angeles Downtown US,CME
BXFDEC13.BR,BEL-20 DEC 13      ,BRU
ZJLH1304.NYM,ZJL Future MAR 04 2013,NYM
UCMK13.NYM,"future for UCM, May, 2013, trad",NYM
RAAFZ3.EX,RAAF DEC 13        ,EUX
R2:PRBC4T.SA,PARANA      -PN      N1,SAO
YRPU1308.NYM,YRP Future SEP 08 2013,NYM
ABXH1307.NYM,"Daily or weekly future for ABX,",NYM
E6J1301.NYM,Japan Naphtha BALMO Swap Future,NYM
IBOQ13.NYB,US Soybean Oil Futures - NYCC -,NYB
K9Q13.CME,Weather Cooling Degree Day Des ,CME
A32K1328.NYM,A32 Future MAY 28 2013,NYM
3FKU13.CME,Weather HHD Brisbane Aero may F,CME
GDKG14.CME,Class IV Milk Futures Settlemen,CME
AA5F13.NYM,"future for AA5, January, 2013, ",NYM
Q7J1328.NYM,Q7 Future APR 28 2013,NYM
SJK1324.NYM,"San Juan Swing Swap Futures,May",NYM
S:E98B24B8.SI,,SES
ITX-PG13-C.PH,,
DAZN1327.NYM,DAZ Future JUL 27 2013,NYM
K2K13.NYM,Midwest Independent Transmissio,NYM
GLBV14.CME,LIBOR one-month Futures Side by,CME
QUU13.NYM,"Unleaded Gasoline miNY Futures,",NYM
TRZU16.NYM,TRZ Future SEP 2016 Trading Ses,NYM
EYH14.CME,"Euroyen Futures,Mar-2014",CME
X4M1319.NYM,X4 Future JUN 19 2013,NYM
EMQ14.NYM,Cinergy Hub LMP Swap - Peak Fut,NYM
QLDH14.NYM,Central Appalachian Coal (CAPP),NYM
MSDK1306.NYM,MSD Future MAY 06 2013,NYM
W5M1317.NYM,W5 Future JUN 17 2013,NYM
ZNPU17.NYM,"future for ZNP, September, 2017",NYM
T4H1331.NYM,Tennessee Zone 0 Natural Gas Sw,NYM
LSEH14.NYM,LSE Future MAR 2014 Trading Ses,NYM
U2BSZ3.EX,U2BS DEC 13/N      ,EUX
JNLU1327.NYM,JNL Future SEP 27 2013,NYM
EDZ15-C.SI,,
SVZ1311.NYM,Natural Gas Panhandle Swing Fut,NYM
SLK1329.NYM,"Natural Gas El Paso, Permian Sw",NYM
KSRH1323.NYM,KSR Future MAR 23 2013,NYM
RUF13.NYM,US Gulf Coast Unleaded 87 Gasol,NYM
7VJ1310.NYM,ULSD 10ppm CIF MED vs. ICE Gaso,NYM
ILSU14.CME,"Israeli Shekel Futures,Sep-2014",CME
PWH17.NYM,"Centerpoint Basis Swap Futures,",NYM
R0X1311.NYM,"Daily or weekly future for R0, ",NYM
H02G13.CME,Weather Las Vegas Weekly Averag,CME
VH5K13.CME,Weather Los Angeles Downtown US,CME
KBXX13.NYB,BRL/USD - NYCC - Nov13,NYB
X3K1324.NYM,X3 Future MAY 24 2013,NYM
TREH13.CME,Euro / Turkish Lira Futures Set,CME
ZIYV13.NYM,NYMEX RBOB 1 month calendar spr,NYM
A1PJ1308.NYM,A1P Future APR 08 2013,NYM
X3M1326.NYM,X3 Future JUN 26 2013,NYM
DGYX18.NYM,NYMEX Natural Gas 1 month calen,NYM
NYMG14.CME,Housing (CSIs) New York Futures,CME
HQZ7.AX,Base Load Electricity Strip Que,ASX
NUK15.NYM,"Trunkline, LA Basis (Natural Ga",NYM
MDCN16.NYM,"future for MDC, July, 2016, tra",NYM
OPOK1302.NYM,"Daily or weekly future for OPO,",NYM
KUM14.CME,Weather Monthly Cooling Degree ,CME
JYH17.CME,Japanese Yen Mar 17,CME
H4H15.NYM,"future for H4, March, 2015, tra",NYM
X4X1323.NYM,X4 Future NOV 23 2013 Trading S,NYM
X3K1312.NYM,X3 Future MAY 12 2013,NYM
BRU21.CME,Brazillian Real Sep 21,CME
J8N1325.NYM,J8 Future JUL 25 2013,NYM
SJM1330.NYM,"San Juan Swing Swap Futures,Jun",NYM
IDG13-3.SI,"ID future for February 2013, be",SES
KARB-X1328.BO,KARB     NOV  2013 FUTURE,BSE
ZALF1331.NYM,ZAL Future JAN 31 2013,NYM
SYX1303.NYM,"Natural Gas Waha Swing Futures,",NYM
Y9U1310.NYM,Y9 Future SEP 10 2013,NYM
EJK14.NYM,Cinergy Hub OFF-Peak LMP Swap F,NYM
KVJ14.CME,Weather Monthly Cooling Degree ,CME
A3CV13.NYM,A3C Future OCT 2013,NYM
X5H1322.NYM,X5 Future MAR 22 2013,NYM
IBJ4.AX,30 Day Interbank Cash Rate Futu,ASX
SHZ1313.NYM,Dominion Appalachia Swing Swap ,NYM
X8M1308.NYM,X8 Future JUN 08 2013,NYM
IDLU1330.NYM,IDL Future SEP 30 2013,NYM
Q7N1326.NYM,Q7 Future JUL 26 2013,NYM
R2:CCHI3T.SA,CHIARELLI   -ON,SAO
LVM-CM13-C.PH,,
HA3K13.CME,Weather Salt Lake City Weekly A,CME
SXJ13.CME,Weather Snowfall Index (New Yor,CME
HQT5.AX,Base Load Electricity Strip Que,ASX
QCZ13.CMX,"Copper miNY Futures,Dec-2013",CMX
H7ZF13.CME,Weather Heating Degree Day Port,CME
QVLX1301.NYM,QVL Future NOV 01 2013,NYM
QENX13.NYM,New York Harbor Ethanol Futures,NYM
BKV15.NYM,WTI-Brent Calendar Swap Futures,NYM
VZN1309.NYM,Gulf Coast 3% Fuel Oil Balmo Fu,NYM
Q7N1309.NYM,Q7 Future JUL 09 2013,NYM
KAH14.NYM,New York Independent System Ope,NYM
T6K1303.NYM,Transco Zone 3 Natural Gas Swin,NYM
NNJ17.NYM,Henry Hub Natural Gas Swap Futu,NYM
X5H1306.NYM,X5 Future MAR 06 2013,NYM
Q7K1319.NYM,Q7 Future MAY 19 2013,NYM
U6K14.NYM,ISO New England internal hub 5m,NYM
UDLZ1305.NYM,UDL Future DEC 05 2013 Trading ,NYM
GAIL-U1326.BO,GAIL     SEP  2013 FUTURE,BSE
J3Z1318.NYM,J3 Future DEC 18 2013 Trading S,NYM
1DF1308.NYM,RBOB Gasoline BALMO Calendar Sw,NYM
K2LG15.NYM,"future for K2L, February, 2015,",NYM
VXNQ1307.NYM,VXN Future AUG 07 2013,NYM
ZEEL-X1328.BO,ZEEL     NOV  2013 FUTURE,BSE
CDU13.CME,Canadian Dollar Sep 13,CME
A1PV1311.NYM,A1P Future OCT 11 2013,NYM
H5U13.NYM,Midwest Independent Transmissio,NYM
HTO3L.AT,HTO DEC 13         ,ATH
R2:ELET5T.SA,ELETROBRAS  -PNA     N1,SAO
XZ1X16.NYM,XZ1 Future NOV 2016 Trading Ses,NYM
IDLF1326.NYM,IDL Future JAN 26 2013,NYM
TJ7G1326.NYM,TJ7 Future FEB 26 2013,NYM
FADM1313.NYM,"Daily or weekly future for FAD,",NYM
TZ5U1304.NYM,TZ5 Future SEP 04 2013,NYM
X4N1330.NYM,X4 Future JUL 30 2013,NYM
XZK14.NYM,Transco Zone 6 Natural Gas Pipe,NYM
ZARU14.CME,"future for ZAR, September, 2014",CME
8OF1303.NYM,"Daily or weekly future for 8O, ",NYM
YHJ14.NYM,New York Heating Oil (Platts) v,NYM
D3F14.CME,Weather European Monthly Heatin,CME
3VJ1305.NYM,,NYM
T7V1301.NYM,Tennessee 500 Leg Natural Gas S,NYM
AKZX1312.NYM,AKZ Future NOV 12 2013 Trading ,NYM
C8N1314.NYM,C8 Future JUL 14 2013,NYM
RMEJ14.CME,Chinese Renminbi / Euro (NDF-St,CME
ACCL-N1325.BO,ACCL     JUL  2013 FUTURE,BSE
RBBN14.NYM,"future for RBB, July, 2014, tra",NYM
6NZ13.CME,"New Zealand Dollar Futures,Dec-",CME
K2X14.NYM,Midwest Independent Transmissio,NYM
ETQ13.NYM,European Gsoil 10 PPM Rdam Barg,NYM
PELF1323.NYM,PEL Future JAN 23 2013,NYM
AP1U1306.NYM,AP1 Future SEP 06 2013,NYM
TPH14.NYM,Gasoil 10ppm Cargoes CIF NWE v.,NYM
IDLU1316.NYM,IDL Future SEP 16 2013,NYM
XZZ17.NYM,Transco Zone 6 Natural Gas Pipe,NYM
T4N1315.NYM,Tennessee Zone 0 Natural Gas Sw,NYM
QLDX16.NYM,Central Appalachian Coal (CAPP),NYM
H5LQ13.NYM,H5L Future AUG 2013,NYM
WMKZ13.KBT,"future for WMK, December, 2013,",KBT
XQH14.NYM,PG&E; CityGate Natural Gas Pipel,NYM
JCZ13.NYM,Jet CIF NWE vs ICE Gasoil Swap ,NYM
OXK1318.NYM,"NGPL, Texok Swing Swap Futures,",NYM
W5N1306.NYM,W5 Future JUL 06 2013,NYM
KM3U1322.NYM,KM3 Future SEP 22 2013,NYM
X4Z1331.NYM,X4 Future DEC 31 2013 Trading S,NYM
BOSX14.CME,Housing (CSIs) Boston Futures S,CME
UPHL-Z1326.BO,UPHL     DEC  2013 FUTURE,BSE
ZGLQ1328.NYM,ZGL Future AUG 28 2013,NYM
Y9F1326.NYM,Y9 Future JAN 26 2013,NYM
MBZM19.NYM,"future for MBZ, June, 2019, tra",NYM
FSQ17.NYM,Fuel Oil Swap Cargoes vs Barges,NYM
IDLV1327.NYM,IDL Future OCT 27 2013,NYM
U6NH15.NYM,U6N Future MAR  2015 Trading Se,NYM
Q7J1302.NYM,Q7 Future APR 02 2013,NYM
LXJ14.NYM,Los Angeles CARB Diesel Outrigh,NYM
YZU13.NYB,Euro / Australian Dollar Curren,NYB
PWM16.NYM,"Centerpoint Basis Swap Futures,",NYM
PWPX1307.NYM,"Daily or weekly future for PWP,",NYM
TT2M1317.NYM,TT2 Future JUN 17 2013,NYM
FALJ1303.NYM,FAL Future APR 03 2013,NYM
U8Q1327.NYM,CIG Rockies Natural Gas Swing S,NYM
LFNU13.CME,LFN Future SEP 2013,CME
MIBSWB-KW3213-C.PH,,
D6F14.CME,Weather European HDD Oslo Blind,CME
YVG13.NYM,Mars (Argus) vs. WTI Spread tra,NYM
PGGK13.NYM,PGG Future MAY 2013,NYM
GFCH1321.NYM,GFC Future MAR 21 2013,NYM
E6MQ1307.NYM,E6M Future AUG 07 2013,NYM
YRPV1325.NYM,YRP Future OCT 25 2013,NYM
NOIM1319.NYM,NOI Future JUN 19 2013,NYM
VSNM1315.NYM,VSN Future JUN 15 2013,NYM
LTN14.NYM,Up-Down Gulf Coast ULSD vs NYME,NYM
HK1G13.CME,Weather Detroit Weekly Average ,CME
ZJLZ1303.NYM,ZJL Future DEC 03 2013 Trading ,NYM
X4K1305.NYM,X4 Future MAY 05 2013,NYM
8DX1326.NYM,8D Future NOV 26 2013 Trading S,NYM
KJU14.NYM,New York Independent System Ope,NYM
MIBSWB-KW0513-C.PH,,
T4Q1319.NYM,Tennessee Zone 0 Natural Gas Sw,NYM
G8XM14.NYM,G8X Future JUN 2014 Trading Ses,NYM
TCHM-K1330.BO,TCHM     MAY  2013 FUTURE,BSE
HHSN14.NYM,HHS Future JUL 2014 Trading Ses,NYM
AQAV13.NYM,AQA Future OCT 2013,NYM
D8X13.NYM,PJM ComEd Zone 5 MW Peak Calend,NYM
SVZ1301.NYM,Natural Gas Panhandle Swing Fut,NYM
AI5N13.NYM,"future for AI5, July, 2013, tra",NYM
HOBK14.NYM,"future for HOB, May, 2014, trad",NYM
BQT7.AX,Base Load Electricity Futures Q,ASX
PWLN1301.NYM,PWL Future JUL 01 2013,NYM
AVKK1320.NYM,AVK Future MAY 20 2013,NYM
UDF1328.NYM,Northern Illinois Hub Daily Fut,NYM
RAN14.CME,"South African Rand Futures,Jul-",CME
QO2Z13.CBT,QO2 Future DEC 2013 Trading Ses,CBT
VDLF1325.NYM,VDL Future JAN 25 2013,NYM
ZZ6F14.NYM,"future for ZZ6, January, 2014, ",NYM
LBSH14.CME,"Lumber Futures Settlement Only,",CME
SYND-U1326.BO,SYND     SEP  2013 FUTURE,BSE
YRWX1314.NYM,YRW Future NOV 14 2013 Trading ,NYM
